factor_id,candidate_index,horizon,cost_bp,q,positive_validation_blocks,worst_validation_block_bp,validation_rank_ic,validation_trades,validation_trades_per_year,validation_cagr,validation_sharpe,validation_max_drawdown,validation_calmar,validation_mean_gross_bp,selection_rank_ic,selection_trades,selection_trades_per_year,selection_cagr,selection_sharpe,selection_max_drawdown,selection_calmar,selection_mean_gross_bp,frequency_retention,balanced_cagr,lineage_hash,orientation,threshold_q95,components,weights,positive_selection_folds,worst_selection_fold_return,positive_selection_years,top_one_selection_profit_share,top_five_selection_profit_share,development_candidate,historically_stable_candidate,core_candidate
BTC_LONG_00496e0a18c5c27f_12h,1364,12h,5.0,99,3,-189.79493653723944,0.0683765492394731,61,45.57615188470854,0.4933393676749733,1.662535782070238,-0.1691619446466119,2.9163732345687134,100.25518387085565,0.0233489277201956,132,38.26428571428571,0.2016501876099496,1.1088424283911802,-0.1504974547791687,1.3398910161360502,57.16506902272569,0.8395681542197936,0.2016501876099496,00496e0a18c5c27f,1,2.2445485591888428,x_return_sum_288|signed_sqrt(m1_base_quote_flow_gap)|(x_flow_autocorr_72*x_trade_surprise_72)|(x_flow_autocorr_72*x_volume_surprise_curve_12_72),-0.5|-1|-0.5|-0.5,5,-0.027983677436984433,4,0.06061189218906395,0.2458911171997248,True,True,False
BTC_LONG_26ecfd89a0f0fe90_12h,188025,12h,5.0,97,4,12.963227386987237,-0.0076753014803296,161,120.29115497439469,0.6260632265656607,1.8483081502863257,-0.1358812831355973,4.607427985066241,48.77246932569661,-0.0167430248287753,504,146.1,-0.1069192155282835,-0.332073924508194,-0.3797934311911255,-0.2815193911936776,-0.6431744489672399,1.214553140096618,-0.1069192155282835,26ecfd89a0f0fe90,-1,2.132389783859253,tanh(x_flow_mean_288)|signed_sqrt(m1_volume_surprise_240)|(x_flow_mean_72*x_volume_surprise_12),-1|-1|-1,4,-0.26825965620454445,1,0.02997304761054897,0.12016377377392297,True,False,False
BTC_LONG_690d80e470b8a00c_12h,508412,12h,5.0,95,4,14.821181554009998,0.002804822032425,183,136.7284556541256,1.1127558623774545,2.3675909108032553,-0.1833789010374603,6.068069205792341,63.873557095060534,-0.015438231450532,666,193.06071428571428,-0.2377331680986291,-0.6440598011308931,-0.6661780087831648,-0.3568613267989295,-6.142558290241148,1.4120009866423802,-0.2377331680986291,690d80e470b8a00c,-1,1.3256686925888062,signed_sqrt(m1_trade_size_surprise_curve_60_240)|(x_flow_mean_72*x_return_efficiency_12),0.5|-1,4,-0.48578597998391954,2,0.0209195529733781,0.09698529036509294,True,False,False
BTC_LONG_2baf0a0376581c28_12h,210962,12h,5.0,99,2,-14.512873953489326,0.0300863481607033,31,23.1616509578027,0.0673900100836717,0.7578271195083782,-0.0767767675512833,0.8777396109918054,34.961373105332385,0.0461661589370632,129,37.394642857142856,-0.0512481835055431,-0.4855484873824135,-0.2611783093071053,-0.1962191410209461,-7.773327267320304,1.6145067951015533,-0.0512481835055431,2baf0a0376581c28,-1,1.945501923561096,tanh(x_flow_std_72)|signed_sqrt(x_price_volume_corr_288)|(x_flow_mean_72*x_trade_surprise_12)|(x_flow_mean_72*x_volume_surprise_curve_3_12),1|1|-1|-0.5,3,-0.15159886596798966,2,0.09782397357431728,0.37105863179400245,False,False,False
BTC_LONG_60c1a564bd0bbdca_12h,468255,12h,5.0,99,3,-18.909357860919147,0.0564897905240692,52,38.85180160663679,0.5012287780757689,1.5431795148961636,-0.2803392548664921,1.7879364711676662,119.90087099616306,0.0474375578693856,86,24.929761904761904,-0.0478771565945438,-0.2310170800295377,-0.2723239115100677,-0.1758095950115413,-9.62832410544677,0.6416629570275403,-0.0478771565945438,60c1a564bd0bbdca,1,2.9773778915405273,(x_flow_std_72*x_return_sum_288)|(x_flow_return_corr_72*m1_vwap_gap_mean_15),1|1,2,-0.059502428147099384,1,0.06867403423738043,0.28085338167290647,True,False,False
BTC_LONG_2594fd115df61d98_12h,181530,12h,5.0,95,2,-60.767853074431336,0.0333495289835837,105,78.45075324417044,0.1269598514502781,0.5129488468740493,-0.2229772981157718,0.5693846527118622,27.7294860549614,0.0011003301231457,568,164.65238095238095,-0.2642492222387539,-0.9754804281044668,-0.7263690489673658,-0.3637947164935246,-11.32333778603516,2.09879923574368,-0.2642492222387539,2594fd115df61d98,1,1.5447404384613037,m1_range_mean_240|signed_sqrt(m1_realized_vol_curve_15_60)|(x_flow_mean_72*x_volume_surprise_curve_12_72),0.5|0.5|-1,1,-0.2861308825419205,0,0.026343713973805753,0.10608680700230319,False,False,False
BTC_LONG_abb8d360be0be464_12h,832254,12h,5.0,99,4,82.86809575682172,-0.0053376590681149,45,33.62175139035876,0.6730557542526496,2.881318403072542,-0.0763096739349619,8.820058054844912,163.07251779693848,0.0019761725082981,234,67.83214285714286,-0.0430575587709887,-0.2252725579348922,-0.3238555280495266,-0.1329529837897471,0.1088645125414523,2.0175077160493826,-0.0430575587709887,abb8d360be0be464,1,1.0591641664505005,m1_flow_mean_5|(x_flow_mean_72*m1_return_sum_15),0.5|0.5,3,-0.1471129552552895,1,0.05249146378637784,0.20882373522030495,True,False,False
BTC_LONG_5d7976001c8d9bf9_12h,452266,12h,5.0,97,4,27.691945418274216,0.0836532998031275,122,91.15230376941707,0.5259671278414881,1.3751746121290265,-0.2556684780039734,2.0572232132320747,58.6330454370461,0.0116138888524875,382,110.7345238095238,0.1169810482098325,0.554017560046037,-0.3115896132851549,0.3754330799941524,18.055567308076345,1.2148296776968224,0.1169810482098325,5d7976001c8d9bf9,1,2.1455163955688477,tanh(x_flow_sign_bias_72)|tanh(m1_flow_autocorr_15)|(x_flow_std_72*x_return_sum_288)|(x_flow_return_corr_72*x_return_efficiency_curve_12_72),1|1|0.5|1,5,-0.04557404508052809,3,0.029442552038559708,0.12200494411968385,True,True,False
BTC_LONG_11fb572de79eb06d_12h,86944,12h,5.0,97,4,12.982454974761438,0.0266345886249432,127,94.88805392390138,1.2757830257996845,2.420329356904346,-0.1091565853316487,11.687641399953035,98.58934750457234,0.0169012916461395,287,83.19583333333333,0.1730014541985176,0.7656175848532074,-0.2537109208471515,0.6818841444462006,27.801824382930818,0.8767787924078935,0.1730014541985176,11fb572de79eb06d,1,2.5320067405700684,x_vwap_pressure_288|tanh(x_vwap_pressure_3)|(x_flow_mean_72*m1_return_sum_15),-0.5|1|1,6,-0.010413023512339303,4,0.03122068275378305,0.13483227368584447,True,True,False
BTC_LONG_94c3ee5bb5f1b180_12h,720282,12h,5.0,99,3,-131.56968013426882,0.0285375267427516,43,32.12745132856504,0.1479178857004766,0.6309294735089188,-0.1816891862140415,0.8141259740478987,59.59575375156616,-0.0028975885402918,226,65.51309523809523,-0.1198637163493837,-0.7280020582868355,-0.356254329966407,-0.3364554652870781,-12.578317243133348,2.0391625394774615,-0.1198637163493837,94c3ee5bb5f1b180,1,1.1836998462677002,tanh(x_avg_trade_size_log)|tanh(m1_realized_vol_15)|signed_sqrt(x_flow_price_gap),-0.5|0.5|-0.5,2,-0.1539149778582864,0,0.059631320793250064,0.23448733407036973,False,False,False
BTC_LONG_4a707af33475c4b3_12h,360136,12h,5.0,95,4,20.771863709141545,0.0343971357823413,152,113.56680469632292,1.173145571882393,2.4998581473672803,-0.1334092468949995,8.793585146355888,78.06544942574351,0.0100009101594772,575,166.68154761904762,0.2983122402345866,0.97748555963298,-0.3634550021570473,0.8207680138233101,23.60393429535233,1.467696023188759,0.2983122402345866,4a707af33475c4b3,1,1.220116376876831,tanh(x_downside_share_288)|tanh(x_range_position_curve_3_12)|signed_sqrt(x_return_sum_288),-1|1|-0.5,6,-0.19847585906881027,3,0.025517960080601195,0.10305520922900747,True,True,False
BTC_LONG_0c1c0c2cb273b68e_12h,58615,12h,5.0,99,3,-33.21650383517854,0.0233071702284395,59,44.08185182291482,0.3670286729957146,1.717343462392712,-0.1465079059453522,2.5051799807487325,80.15383096631338,0.0076510014074618,261,75.65892857142858,-0.1021702433603791,-0.691661731811991,-0.430216973920591,-0.2374853842452939,-7.918017272783499,1.7163282721280602,-0.1021702433603791,0c1c0c2cb273b68e,-1,1.506037950515747,m1_flow_mean_15|tanh(x_downside_share_3)|(x_flow_autocorr_3*x_return_efficiency_12),-1|-1|-0.5,4,-0.33042522335607977,2,0.08314573025627577,0.2403547353478654,True,False,False
BTC_LONG_cab4d9075d4de9ee_12h,982482,12h,5.0,95,4,4.486619736430676,0.044555623895843,152,113.56680469632292,0.4261077194664642,1.2805964700629455,-0.1744872081972653,2.4420570646343935,40.59788463478238,-0.0123896857199095,748,216.83095238095237,-0.1513574321063701,-0.436168974516091,-0.5994245773524807,-0.2525045482367118,-0.7049120079458052,1.9092810875568549,-0.1513574321063701,cab4d9075d4de9ee,1,1.0870226621627808,x_flow_mean_curve_72_288|signed_sqrt(m1_flow_price_divergence),0.5|0.5,3,-0.37133632211113093,1,0.02268428924339229,0.10105451828351157,True,False,False
BTC_LONG_79ad25a7d5d8be30_12h,589403,12h,5.0,95,3,-13.038487087066008,0.0278567781360177,162,121.03830500529152,0.3504852630130557,1.087737125866066,-0.2903169401132496,1.207250472109327,34.114017662063105,-0.0019853128433036,692,200.59761904761905,0.0647993857230371,0.3596993195432027,-0.3414366782715442,0.1897844896191915,10.237927082593584,1.6573069082456944,0.0647993857230371,79ad25a7d5d8be30,1,1.2526870965957642,(x_flow_std_12*x_volume_surprise_72)|(x_flow_sign_bias_72*x_trade_surprise_3),0.5|-1,4,-0.16977870899321024,2,0.021881762984123903,0.09025354556108484,True,False,False
BTC_LONG_1343c3fb7dfbd96a_12h,93154,12h,5.0,95,4,14.696035877735484,0.0198207160307128,146,109.08390451094176,0.7303399481455815,1.6177665902102982,-0.1987652445524643,3.674384572564482,61.92615352729344,0.0179660115982711,545,157.98511904761904,-0.05669482509843,-0.0498222648141101,-0.4452991006302412,-0.1273185259484887,4.0664552753319105,1.448289917343142,-0.05669482509843,1343c3fb7dfbd96a,1,1.6144052743911743,m1_range_mean_240|tanh(m1_jump_concentration_15),0.5|1,3,-0.2818340199809403,1,0.024624781704930477,0.10678993544938101,True,False,False
BTC_LONG_73bfdb527e7fad75_12h,560307,12h,5.0,95,4,0.1442295080280422,0.0355117655280684,157,117.30255485080724,0.1964556909767536,0.7029247879081523,-0.2587663975219295,0.7592009351218205,25.13073820212037,0.0226951791143927,598,173.3488095238095,-0.1151359523628,-0.2389807682786813,-0.662514834532053,-0.1737862253969344,0.7274509941368077,1.4777922760871272,-0.1151359523628,73bfdb527e7fad75,1,1.9708877801895144,m1_quote_flow_return_corr_15|signed_sqrt(m1_volume_surprise_curve_5_15)|(x_flow_std_72*x_return_sum_288),-1|0.5|0.5,3,-0.4368534752441622,2,0.017955810897234126,0.08272298893602106,False,False,False
BTC_LONG_c75770da759e3e5d_12h,966157,12h,5.0,97,4,34.328680956671576,0.0595552477079167,69,51.55335213188343,0.3121497996476228,1.0014647407762187,-0.2751120895376393,1.1346277081906144,67.5709151904477,0.0228944328561799,285,82.61607142857143,-0.0854496747335121,-0.2755035041924302,-0.4739453059375619,-0.1802943792522114,-2.635997830536203,1.6025353931830382,-0.0854496747335121,c75770da759e3e5d,1,3.076772689819336,tanh(x_volume_surprise_curve_3_12)|signed_sqrt(x_flow_return_corr_3)|(x_flow_std_72*x_return_sum_288)|(x_flow_return_corr_72*x_return_sum_72),-1|1|1|-0.5,4,-0.35686208204624054,1,0.03292555839031674,0.149391544294897,True,False,False
BTC_LONG_334b9f2c4b4604e5_12h,247619,12h,5.0,97,4,12.722093393513155,0.0122480722674311,56,41.84040173022424,0.2109265457317986,0.9679108668601686,-0.1482353586944312,1.4229165537123798,56.91413614133437,0.0079598628360906,309,89.57321428571429,-0.0965446471187543,-0.3219672864122346,-0.4422639110587077,-0.2182964621455143,-3.3381075601725527,2.1408306464947087,-0.0965446471187543,334b9f2c4b4604e5,-1,1.6898895502090454,x_flow_return_corr_72|tanh(m1_flow_std_60)|signed_sqrt(x_flow_mean_288)|(x_flow_mean_12*x_trade_surprise_3),0.5|1|-0.5|0.5,2,-0.3487621995277175,2,0.04100546161430334,0.18547333994432236,False,False,False
BTC_LONG_5ef7da26c79420fd_12h,459510,12h,5.0,99,3,-29.851490272520728,0.044209521494832,29,21.66735089600898,0.1292937677739727,0.7037885700389281,-0.1172971188909536,1.102275733593865,70.41525336457389,0.0097642968986568,122,35.36547619047619,0.0443435570351582,0.3751790948339798,-0.130231998917323,0.3404966321933633,20.113699357688148,1.6322012026394208,0.0443435570351582,5ef7da26c79420fd,-1,1.4683127403259275,(x_flow_std_12*x_return_sum_288)|(x_flow_autocorr_12*x_close_location)|(x_flow_mean_72*x_jump_concentration_3),-0.5|0.5|-1,4,-0.06128135216318753,2,0.07729365954915535,0.31489959235902826,False,False,False
BTC_LONG_52bad2e5c62f4790_12h,400120,12h,5.0,97,3,-15.546942720559136,0.0644922124668336,151,112.81965466542606,0.3087539350143926,0.9347322682312256,-0.2810733207537934,1.0984818273977917,34.87311138975855,0.0149106355720096,457,132.47559523809522,-0.142030376358525,-0.4894901541791708,-0.4833202241599624,-0.2938639213895543,-4.2046196738880335,1.1742244348377073,-0.142030376358525,52bad2e5c62f4790,1,1.2302156686782837,tanh(x_avg_trade_size_log)|tanh(x_return_skew_12)|tanh(m1_realized_vol_curve_60_240)|(x_flow_mean_12*x_return_sum_288),-0.5|-0.5|-0.5|0.5,2,-0.29944593088729937,1,0.02769569751257059,0.12157875901960458,False,False,False
BTC_LONG_8b816f74db0b37f3_12h,675456,12h,5.0,99,4,8.888570802990326,0.0445949973773127,54,40.346101668430514,0.4210950399403355,1.4837028402671442,-0.1449998965731714,2.9041057951916387,100.2664232818564,0.0205890816054249,225,65.22321428571428,-0.0138180440525098,0.0100481234176927,-0.3167513877254304,-0.0436242573449678,5.273319347908566,1.6165927211934152,-0.0138180440525098,8b816f74db0b37f3,1,2.470799446105957,x_return_vol_288|signed_sqrt(x_range_position_curve_72_288)|(x_flow_price_gap*x_jump_concentration_3)|(x_flow_sign_bias_12*x_jump_concentration_3),0.5|0.5|1|1,3,-0.11128895412745904,2,0.047580562673761026,0.18344545340068166,True,False,False
BTC_LONG_61c57df16fce639d_12h,473182,12h,5.0,99,4,119.50481510237908,0.0150389439323059,38,28.39170117408073,0.6590059237625103,1.8223460797308,-0.1245927185809834,5.289281197714345,198.7112372011212,0.0063409867195773,72,20.87142857142857,0.0710340321743443,0.5418451315143098,-0.2426570216323584,0.2927342950824049,43.031181381174825,0.7351242690058479,0.0710340321743443,61c57df16fce639d,1,1.8034772872924805,x_return_vol_12|signed_sqrt(x_price_volume_corr_12),0.5|1,5,-0.18301128037540643,3,0.06699786507275991,0.29479552421967836,True,False,False
BTC_LONG_7f23a3dead14afdf_12h,615492,12h,5.0,95,3,-54.229723327186136,0.0656339569899752,135,100.86525417107627,0.5211262143801727,1.178399577286395,-0.2229158589343828,2.337770927879881,56.072003763949894,0.0414017320190513,393,113.92321428571428,0.0692593540707497,0.3781934816908028,-0.2395039440303903,0.2891783446453874,14.267206824425005,1.1294594478737998,0.0692593540707497,7f23a3dead14afdf,1,2.855231523513794,x_return_sum_288|m1_vwap_gap_mean_240|signed_sqrt(m1_return_autocorr_15)|(x_flow_mean_72*m1_vwap_gap_mean_15),-0.5|0.5|1|-1,5,-0.07544007705710859,2,0.03740218728718575,0.1278535437270769,True,False,False
BTC_LONG_6a1cb2bc3058d19f_12h,513595,12h,5.0,99,4,45.44729175557788,0.0858981934164921,78,58.27770240995518,0.95196086916551,2.3586595649904023,-0.083674153886411,11.377000243800628,127.349438723615,0.0353069950584265,174,50.43928571428572,-0.0569933061657637,-0.2967475546252796,-0.315493626353125,-0.1806480429559371,-4.217683421165572,0.8654988722697057,-0.0569933061657637,6a1cb2bc3058d19f,-1,4.163180351257324,x_vwap_pressure_288|x_range_surprise_curve_72_288|m1_range_mean_5|(x_flow_return_corr_72*x_volume_surprise_12),1|-1|-1|-1,3,-0.09371098103912856,1,0.06126501914014831,0.23912104154283423,True,False,False
BTC_LONG_34c1fb4fac63bd23_12h,254788,12h,5.0,97,3,-27.635449386684876,0.0540200774132483,62,46.3233019156054,0.1722831518218726,0.8061299695624233,-0.1308221783863175,1.3169261813782138,44.8181940282771,-0.0153581218975783,298,86.38452380952381,-0.0968177913935833,-0.3120522830636631,-0.5368420477658217,-0.1803468856370518,-3.5620056332648726,1.86481792612505,-0.0968177913935833,34c1fb4fac63bd23,-1,2.067909002304077,tanh(x_price_volume_corr_288)|(x_flow_std_72*x_return_sum_288)|(x_flow_autocorr_12*x_jump_concentration_72),-1|-0.5|-1,3,-0.2617664662833478,1,0.04163022266603415,0.16510164064029753,False,False,False
BTC_LONG_64f3f01f400f9ed6_12h,488687,12h,5.0,97,4,10.713962873147509,0.0183432750501677,141,105.34815435645744,0.7346716617994873,1.98572197766784,-0.1155683982606068,6.357029022266122,61.491032704674616,0.0133697445311125,506,146.6797619047619,-0.11032949458962,-0.3740737893575055,-0.5407654215013387,-0.2040246846466438,-1.0377222660112104,1.392333475615095,-0.11032949458962,64f3f01f400f9ed6,1,2.780247449874878,x_return_sum_288|signed_sqrt(m1_jump_concentration_15)|signed_sqrt(m1_flow_mean_15)|(x_flow_std_12*x_return_efficiency_3),-0.5|1|-1|1,2,-0.24689000819035223,1,0.03485567498808804,0.12641961873811286,True,False,False
BTC_LONG_0fd6615935a42929_12h,76653,12h,5.0,97,3,-63.29816671487276,0.0178145853003979,117,87.41655361493278,0.247610199105837,0.9903656153156511,-0.1946952829860905,1.2717832466620511,33.966423809639515,0.0061812945520727,421,122.03988095238095,0.1613040673261923,0.7078102967329064,-0.3212095524683974,0.502177055715248,19.948119336679454,1.3960728935844675,0.1613040673261923,0fd6615935a42929,-1,2.054305076599121,x_flow_return_corr_curve_72_288|tanh(x_flow_mean_288)|signed_sqrt(m1_flow_std_5)|(x_flow_sign_bias_72*m1_return_efficiency_5),0.5|-1|1|-0.5,6,-0.2744331585865525,3,0.023274013722885636,0.11193552726080075,False,True,False
BTC_LONG_52a355f229318595_12h,399679,12h,5.0,97,3,-41.20090853392999,0.0641593092250247,99,73.96785305878927,0.1465762383889643,0.5590576274449387,-0.3622658507081101,0.4046095929341842,32.41800642721072,0.027053505642437,205,59.425595238095234,-0.035541723029161,-0.0602225105629849,-0.2866794863740256,-0.1239772105032669,2.8228060325267603,0.8033975947749095,-0.035541723029161,52a355f229318595,-1,1.7311925888061523,x_vwap_pressure_12|(x_flow_std_12*x_return_sum_288),0.5|-0.5,4,-0.16532820023579575,2,0.03773781350353994,0.15509914165245028,False,False,False
BTC_LONG_969661d37fd2ff25_12h,729145,12h,5.0,95,4,36.72570818848548,0.0456171815826166,90,67.24350278071752,0.9595550902997354,2.1676880287122593,-0.0858058437146808,11.182864112267472,112.91209355532207,0.0190318911018861,377,109.28511904761903,0.0911165675234586,0.5324632735617614,-0.3254447192001113,0.2799755600502842,14.823099187916489,1.6252145490397802,0.0911165675234586,969661d37fd2ff25,1,2.7571401596069336,x_vwap_pressure_288|(x_flow_mean_72*x_return_sum_72)|(x_flow_sign_bias_72*x_return_sum_288)|(x_flow_std_72*x_trade_surprise_288),-0.5|-0.5|1|1,3,-0.09172596818035961,2,0.032149001692702926,0.13831094594222348,True,False,False
BTC_LONG_0dd5f95b03160001_12h,66958,12h,5.0,99,3,7.561396502745382,0.0257975667640792,69,51.55335213188343,0.2639454597576409,1.3582372170923458,-0.0957289782870354,2.757215886773829,53.76036300504691,0.0018696437724095,182,52.75833333333333,-0.0030965366121225,0.0785851482214367,-0.4038090831013913,-0.0076683183754561,7.831854044424784,1.023373479155484,-0.0030965366121225,0dd5f95b03160001,-1,1.2931081056594849,x_flow_mean_288|signed_sqrt(x_jump_concentration_3)|signed_sqrt(m1_return_efficiency_240),-0.5|-0.5|-0.5,5,-0.49725946824972694,3,0.04656204774387714,0.20289951179011204,True,False,False
BTC_LONG_b7efbd89d009efd9_12h,891643,12h,5.0,95,4,2.4893158211903854,0.0551290315956407,131,97.87665404748884,0.4222901083565826,1.3461079791242512,-0.1704326687556847,2.477753305394376,45.30816900880566,0.0206674180459017,621,180.01607142857142,-0.2228685526092779,-0.6753430318126226,-0.7200810314474244,-0.3095048235908855,-6.394231273347202,1.8392135814249362,-0.2228685526092779,b7efbd89d009efd9,1,1.5116530656814575,(x_flow_std_12*x_return_sum_288)|(x_flow_autocorr_12*m1_return_efficiency_15)|(x_flow_mean_72*x_return_efficiency_curve_3_12),0.5|-0.5|-1,1,-0.34707342942693536,1,0.02651942362677853,0.10335778030000826,True,False,False
BTC_LONG_66511aa91f129e3c_12h,495175,12h,5.0,97,4,33.5348579502453,0.0403557776719151,93,69.4849528734081,0.3509954636204526,0.9833564243260876,-0.2504240110044049,1.4016046712640453,58.58776082803472,0.0125709537527978,503,145.81011904761905,-0.0352097834058304,0.0161733764901532,-0.3561380119925212,-0.0988655583514906,5.31297680994567,2.0984416484136466,-0.0352097834058304,66511aa91f129e3c,-1,3.063608407974243,x_flow_mean_72|signed_sqrt(m1_realized_vol_15)|signed_sqrt(m1_flow_surprise_curve_60_240)|(x_flow_std_12*m1_vwap_gap_mean_15),-1|-1|1|0.5,3,-0.13767391904056836,1,0.0268484352924398,0.10615463948025348,False,False,False
BTC_LONG_9952d051575773c7_12h,742543,12h,5.0,97,4,27.206586466668895,0.0346174917818256,130,97.12950401659197,0.989171157717006,2.4743609079225646,-0.1077487178756747,9.18035200064613,80.16097192287472,-0.0155998159557371,540,156.53571428571428,-0.141924816315663,-0.4402818309406712,-0.5378048636790047,-0.2638964909033856,-2.478955828098969,1.6116185897435897,-0.141924816315663,9952d051575773c7,-1,2.8650379180908203,x_flow_sign_bias_3|signed_sqrt(x_avg_trade_size_log),-1|1,2,-0.3286714914680238,1,0.03013559563168056,0.1219365120229807,True,False,False
BTC_LONG_06bafab89a238836_12h,32436,12h,5.0,99,3,-41.00180209899928,0.0621991886798377,55,41.093251699327375,0.4199069821223302,1.55027269528025,-0.1327775608864113,3.1624845291558907,97.6010123446024,0.0278505664957014,78,22.610714285714284,0.1509299385586735,1.028264305073216,-0.195923023929503,0.7703532516575546,71.87002067353228,0.550229377104377,0.1509299385586735,06bafab89a238836,1,3.4850473403930664,x_return_vol_288|tanh(m1_body_mean_5)|(x_flow_autocorr_3*x_return_sum_288),1|-1|-1,6,-0.10022268533622386,3,0.08330631499901638,0.30737326823317546,True,True,False
BTC_LONG_40f322d05432b433_12h,314149,12h,5.0,97,4,34.88328503129814,0.0468427277054459,72,53.79480222457401,0.544431790287095,1.4311041912010725,-0.12617021656982,4.315057904222724,96.38175473453632,0.0003281377542718,214,62.03452380952381,0.0529605220348414,0.3505226123090929,-0.1572770973489522,0.3367338469970452,16.76968030849088,1.1531694744513032,0.0529605220348414,40f322d05432b433,-1,2.1376945972442627,x_return_vol_288|x_flow_return_corr_curve_72_288|tanh(x_return_efficiency_3)|signed_sqrt(m1_impact_efficiency_240),-0.5|-0.5|-1|-0.5,6,-0.066254627936079,2,0.037434891976732054,0.16708987253052765,True,False,False
BTC_LONG_6d8103807d559987_12h,530026,12h,5.0,97,4,32.155572844564844,0.0367536183599962,122,91.15230376941707,1.0094156831618109,2.9014235960144155,-0.0835248468335727,12.085214417371157,84.96546345884603,-0.0050403159178097,443,128.41726190476192,-0.0543744568714665,-0.0799160932514213,-0.5029294275609633,-0.1081154808044623,3.3485922321748385,1.4088208042400325,-0.0543744568714665,6d8103807d559987,-1,1.1342599391937256,tanh(x_trade_surprise_3)|tanh(x_flow_sign_bias_curve_12_72)|(x_flow_mean_72*x_volume_surprise_3),0.5|0.5|1,4,-0.30961525987403504,1,0.03575141986158432,0.13801672360452774,True,False,False
BTC_LONG_9c1961c3e39487fc_12h,756023,12h,5.0,99,3,-108.76748425662942,0.0562745073285177,25,18.678750772421537,0.2846938463647142,1.395226410949567,-0.097245582217622,2.9275761414807424,148.80185018599428,0.0526374510718804,84,24.35,0.0214540039576933,0.2261260424811496,-0.1176264268524798,0.1823910198734483,17.16739360394976,1.3036203703703702,0.0214540039576933,9c1961c3e39487fc,1,2.5749025344848633,signed_sqrt(m1_flow_std_240)|(x_flow_autocorr_72*m1_return_efficiency_15)|(x_flow_return_corr_72*x_return_sum_288),-1|-1|-1,3,-0.11787698406130398,3,0.13604121687817577,0.5105125424328337,True,False,False
BTC_LONG_ce309d0ffdde9b5c_12h,999364,12h,5.0,97,4,4.26605187662103,0.0430139777572553,126,94.14090389300452,0.416701655544337,1.0720652616972637,-0.2971532317464804,1.4023123796945631,50.3858695670636,0.0264810649049387,339,98.26964285714286,0.0350114691627478,0.2626529350083193,-0.4012228514603623,0.0872619020459923,11.913496986398348,1.04385701425632,0.0350114691627478,ce309d0ffdde9b5c,1,1.9350593090057373,x_return_sum_288|m1_flow_surprise_240|(x_flow_return_corr_12*m1_return_sum_15),-0.5|1|-0.5,3,-0.21471878865128763,3,0.026585038243486736,0.11887486794620788,True,False,False
BTC_LONG_36198555f3d7805c_12h,261333,12h,5.0,95,3,-4.883116391434794,0.0706556158571053,98,73.22070302789241,0.4030848091538368,1.6095417702051702,-0.1210093806286076,3.3310211742257616,54.728712630444974,-0.0137152285825254,552,160.0142857142857,0.0998335315271234,0.5079661614877967,-0.4260031566396874,0.2343492764575039,12.815352285400856,2.1853694255479965,0.0998335315271234,36198555f3d7805c,-1,1.819798469543457,x_flow_mean_72|(x_flow_std_72*m1_return_efficiency_5),-1|-1,4,-0.23024063971279335,3,0.030556326025251636,0.12817711396556414,True,False,False
BTC_LONG_5103251e7ada49c0_12h,391634,12h,5.0,97,4,5.880322918224379,0.0737063524925081,151,112.81965466542606,1.0697247325252754,2.6642400832701645,-0.1010492284829619,10.586174170598872,73.09895833511492,-0.0161303516004708,577,167.26130952380953,-0.087472010178804,-0.2755733829677664,-0.5176889894302825,-0.1689663330005668,1.1484492703887994,1.4825547021911536,-0.087472010178804,5103251e7ada49c0,-1,2.0656745433807373,signed_sqrt(x_flow_mean_72)|(x_flow_std_3*x_trade_surprise_12)|(x_flow_sign_bias_12*x_jump_concentration_3)|(x_flow_mean_72*x_jump_concentration_3),-1|-1|0.5|-1,3,-0.207097567545255,1,0.026835052257077212,0.10310698305003954,True,False,False
BTC_LONG_94dd72fe1d374b6a_12h,720762,12h,5.0,97,3,-15.167883192684748,0.0483243144839733,102,76.20930315147986,0.3951174673112216,1.1454323324585345,-0.2069339664926913,1.9093891351334855,56.046435363865974,0.0388555155367759,240,69.57142857142857,0.1681488398952293,0.7419710107510183,-0.3471604198466445,0.4843548696291698,31.832509716876704,0.9128994190268699,0.1681488398952293,94dd72fe1d374b6a,1,3.407012462615967,x_return_sum_288|(x_flow_return_corr_3*x_return_sum_288),-1|-1,6,-0.3200331321678023,3,0.0349747234283464,0.15748364838707937,True,True,False
BTC_LONG_a5c815ef1d70fee7_12h,803317,12h,5.0,99,3,-11.538009971767698,0.0408919174106628,63,47.07045194650226,0.2111105052317672,0.8154376130305558,-0.1880724079911345,1.1224958912724647,54.13488892968098,0.0326863927487937,155,44.93154761904762,0.1349845407051908,0.7882230789170274,-0.1579650222874876,0.8545217083534252,36.83476753194379,0.9545595115618265,0.1349845407051908,a5c815ef1d70fee7,1,1.5449185371398926,m1_range_mean_60|tanh(m1_flow_return_corr_curve_60_240)|(x_flow_autocorr_72*m1_return_sum_15)|(x_flow_autocorr_3*x_volume_surprise_3),0.5|-0.5|-0.5|0.5,6,-0.0992678714028069,3,0.05124907583177564,0.21673035193166337,False,True,False
